,0,1,2,3
19593355,427136.0,253508.0,127560.0,280737
19077917,420461.0,268708.0,122680.0,4161162
19077864,420320.0,268451.0,123240.0,4161162
19076052,419069.0,253674.0,134120.0,4161162
19075518,420055.0,262522.0,128080.0,4161162
17752370,432841.0,272367.0,107280.0,5307454
19040635,415181.0,269559.0,125600.0,2799232
19040091,419352.0,259292.0,130080.0,2799232
17750180,419332.0,278659.0,122240.0,5307454
17748267,422826.0,283158.0,117680.0,5307768
19022336,412313.0,287961.0,89400.0,1055770
22475873,419471.0,274290.0,117560.0,4121368
19020382,412161.0,284813.0,92280.0,1055770
18720736,422580.0,270972.0,101040.0,5301157
19015020,416979.0,274661.0,64760.0,4120094
19763573,416098.0,277141.0,63320.0,2798887
19014827,418667.0,274385.0,63240.0,4120094
19014480,416491.0,270961.0,61360.0,4120094
19013782,420043.0,271349.0,57520.0,4120094
18718179,422388.0,271378.0,101200.0,1065707
19013699,419645.0,271141.0,58000.0,4120094
17734640,421259.0,291187.0,101600.0,5307768
18286924,408889.0,273932.0,75120.0,2798887
17734586,421184.0,291291.0,101800.0,5307768
17734497,421463.0,291249.0,102240.0,5307768
18286398,417783.0,276116.0,71120.0,5380368
22896543,421348.0,291048.0,106720.0,3581020
22896550,421164.0,290544.0,106800.0,3581020
23900304,421881.0,291297.0,107120.0,3581020
17733944,422038.0,290444.0,107040.0,5307768
17733371,424111.0,291769.0,112440.0,5307768
17728316,433222.0,272707.0,107320.0,5304807
22942769,434544.0,270747.0,107640.0,5304807
19267917,422228.0,268245.0,109720.0,3538466
17723373,425713.0,278031.0,120680.0,5304807
17723296,424858.0,278819.0,119640.0,5304807
18073926,417011.0,269836.0,124480.0,1055770
18072251,414679.0,271040.0,94000.0,5245519
17723276,424704.0,278701.0,119440.0,5304807
18037792,419345.0,272674.0,114560.0,4239840
22475524,421385.0,273935.0,113960.0,2799875
17722898,423538.0,278500.0,115160.0,5304807
18036656,415820.0,275697.0,84680.0,2799875
18036407,416350.0,275281.0,86760.0,4120094
18035721,413066.0,284869.0,95640.0,2799232
17700344,409555.0,289298.0,101840.0,5243934
18023726,421621.0,278856.0,114080.0,4140263
17700119,406790.0,289550.0,101480.0,5243934
17889729,418184.0,275493.0,105280.0,5245483
17698915,411675.0,272499.0,74080.0,1065707
17889666,418349.0,275235.0,104640.0,5245483
17698689,409914.0,274099.0,82920.0,5243934
17888736,417954.0,271969.0,98040.0,2799875
17888533,417136.0,271403.0,87760.0,2799875
17698298,411815.0,280674.0,82920.0,2799875
17698260,410614.0,281961.0,82000.0,4261525
17784054,407719.0,277737.0,98840.0,5317773
17783993,411384.0,279577.0,99520.0,4261525
20731566,414279.0,280388.0,80720.0,4120094
18087366,413888.0,278915.0,83320.0,5380368
17648470,420294.0,277064.0,119040.0,3786414
19412758,413817.0,269987.0,98880.0,5040378
17648403,420764.0,277006.0,119640.0,3786414
17752690,432608.0,272536.0,107040.0,5307454
17641333,429317.0,270210.0,121720.0,3786414
18971941,432051.0,272770.0,106680.0,3785373
17641293,428962.0,270649.0,121600.0,3786414
17641279,428972.0,270705.0,121760.0,3786414
18991338,419978.0,272279.0,85080.0,4419718
18990990,423802.0,272979.0,79640.0,4419718
18760998,409295.0,277039.0,78040.0,4121368
17637534,413131.0,277120.0,74200.0,5243733
17618481,412486.0,275259.0,83160.0,2799203
17617954,408431.0,275367.0,87320.0,2799203
17628631,413567.0,276264.0,69320.0,2799875
17617717,408853.0,275162.0,87400.0,2799203
17615038,411504.0,280277.0,82880.0,4121368
17044415,407452.0,280020.0,82720.0,2798887
17614102,413736.0,278724.0,95760.0,4121368
17613913,415331.0,278526.0,93720.0,4121368
17613764,414466.0,282693.0,92160.0,5243934
19755805,413898.0,277647.0,87240.0,5063098
17613476,413127.0,277650.0,87240.0,4121368
17613152,417492.0,283442.0,91760.0,2799203
18555185,424387.0,301573.0,126600.0,3483710
17583366,425017.0,262583.0,124360.0,5282235
17582517,425114.0,258350.0,123360.0,5282235
17574522,413118.0,280402.0,91360.0,2798887
17573524,407583.0,283666.0,86000.0,5063098
17573341,409808.0,284221.0,87400.0,5063098
17042568,419290.0,272257.0,49600.0,2798887
17042295,418357.0,271676.0,50560.0,2798887
18341699,422482.0,285562.0,103800.0,1622804
17042177,417804.0,270003.0,50800.0,2798887
18341268,422387.0,285669.0,103560.0,1622804
18340875,416135.0,278601.0,108880.0,2799875
18340470,428029.0,272905.0,106000.0,5063098
26396729,421451.0,288216.0,114800.0,7232135
23938488,421224.0,287938.0,111760.0,2800178
18325400,420561.0,276130.0,101840.0,2800077
18322659,428033.0,279418.0,104640.0,2800077
18321609,414246.0,289545.0,103560.0,4261525
16998271,420827.0,287792.0,112000.0,5073395
19959751,418355.0,277114.0,106240.0,2799203
18297090,412718.0,285284.0,96760.0,4120094
24895174,426977.0,268022.0,110160.0,4239840
16982255,421788.0,257974.0,130320.0,5139435
19040187,420171.0,256933.0,132200.0,2799232
18296750,415243.0,284173.0,91440.0,2798887
18296537,412691.0,285385.0,92320.0,4120094
18296523,413131.0,284145.0,92480.0,4120094
18295940,414177.0,280535.0,94560.0,2798887
18294698,419824.0,293194.0,114280.0,4706795
19956949,423408.0,296108.0,111520.0,5424260
21054353,420020.0,268910.0,114560.0,7664963
17567789,426350.0,268720.0,114560.0,1065707
17567439,423999.0,263714.0,126760.0,1065707
18833507,419141.0,275427.0,53720.0,5296246
17626196,418801.0,273756.0,53760.0,2799875
17567430,423655.0,263626.0,126760.0,1065707
17567244,427336.0,265916.0,117360.0,1065707
17626062,418486.0,274166.0,54280.0,2799875
24955555,425747.0,264591.0,116560.0,5073395
17566097,430715.0,266268.0,109560.0,1065707
17565848,416494.0,264016.0,99760.0,1065707
17565834,416029.0,263665.0,99960.0,1065707
17565761,416829.0,263736.0,98760.0,1065707
17565670,419006.0,264088.0,95960.0,3403100
17565473,416236.0,268096.0,90520.0,1065707
17565363,416283.0,270330.0,90040.0,3784609
17479991,417072.0,268582.0,97600.0,5268559
17478745,420379.0,273946.0,90840.0,5268389
17478789,419914.0,274365.0,90880.0,5268403
17419901,418711.0,275890.0,80560.0,2800077
17419720,429045.0,281964.0,87200.0,1065707
17625570,411968.0,275682.0,71840.0,2799875
17419643,428434.0,282139.0,86880.0,1065707
17419318,424260.0,277303.0,91760.0,4161162
17419298,423935.0,277579.0,91600.0,2800077
17419124,422808.0,269701.0,99480.0,3652095
17412163,418714.0,275368.0,90880.0,2800077
17410568,423553.0,276257.0,97640.0,4121368
17625403,413691.0,275324.0,69960.0,2799875
17625191,413711.0,277089.0,71240.0,2799875
17625153,414719.0,277489.0,72200.0,2799875
17409834,422655.0,276780.0,97640.0,4121368
17409311,410808.0,287511.0,91480.0,4121368
17409183,411927.0,288162.0,90720.0,1065707
17409131,411584.0,287958.0,90320.0,4120094
17409251,409611.0,287798.0,90960.0,4121368
17406732,426202.0,278196.0,103240.0,1622804
17406525,425075.0,277458.0,102560.0,280737
17405809,411824.0,289078.0,102360.0,4706795
17405662,411760.0,289343.0,101600.0,2798887
17405078,412505.0,288726.0,102000.0,4120094
17404490,413231.0,282186.0,91480.0,2799875
17404358,413931.0,281056.0,93920.0,2798887
16915319,410354.0,275483.0,89920.0,4120094
17404305,414795.0,282760.0,93960.0,4120094
17404216,414372.0,282770.0,93840.0,2798887
17404188,413278.0,282468.0,93120.0,2798887
17402977,417252.0,276475.0,97200.0,2799875
17385655,419367.0,284970.0,108400.0,4706795
17385635,419071.0,285105.0,108680.0,4120094
17376998,419930.0,282287.0,110320.0,4120094
16915280,412134.0,275203.0,90880.0,4121368
17376042,417792.0,277654.0,68960.0,1614934
17376007,417011.0,277661.0,68800.0,2798887
16914955,411430.0,277946.0,81120.0,2798887
4312121,417517.0,277452.0,68800.0,1055770
17375981,415047.0,277562.0,69520.0,2798887
16915898,414857.0,274208.0,73480.0,4120094
16915895,414112.0,274551.0,73320.0,4120094
16915892,413394.0,274848.0,72840.0,4120094
16914952,411686.0,278307.0,81080.0,2798887
16915808,411448.0,272695.0,76320.0,4120094
20546649,418461.0,268659.0,86120.0,3410761
18519068,419412.0,276658.0,117320.0,4120094
24896125,419406.0,276843.0,116720.0,3784670
16817672,416387.0,277803.0,91600.0,1055770
18518342,420533.0,277081.0,115560.0,3784732
16817747,416418.0,277930.0,91720.0,5030884
18500117,416862.0,296294.0,110840.0,1055770
18499880,421360.0,296769.0,123160.0,5087958
16817776,416321.0,277519.0,91960.0,5048756
14627167,423785.0,298969.0,125560.0,4262609
18475192,430520.0,280658.0,88160.0,5268403
18475083,431664.0,280456.0,88040.0,5936951
16771161,416062.0,285251.0,82280.0,1614934
18475038,431516.0,280064.0,88280.0,5268403
18472861,431274.0,284794.0,99880.0,5268403
18456356,425404.0,279972.0,89360.0,5268403
18456292,425060.0,279247.0,90000.0,5268403
16770384,414952.0,285125.0,91240.0,1614934
18451169,410408.0,284610.0,93560.0,2798887
20575058,410758.0,284224.0,93600.0,2798887
16770230,414211.0,284470.0,90960.0,1614934
18451099,410436.0,284545.0,92760.0,2799875
20011578,413435.0,283567.0,92800.0,2798887
18450390,410873.0,287265.0,83320.0,5063098
18448993,411119.0,279916.0,101040.0,5929301
18351349,414533.0,273062.0,65960.0,5063098
16810125,420245.0,270560.0,107040.0,5087958
16508489,411249.0,277476.0,97680.0,2799875
16508613,411641.0,277628.0,97920.0,4120094
16508552,411649.0,277380.0,97920.0,4121368
16730805,425353.0,265562.0,114680.0,5073395
16789039,426813.0,266747.0,110520.0,4120094
16788983,428015.0,267602.0,109680.0,4120094
16729970,427484.0,264121.0,109560.0,5073395
16786947,419397.0,285114.0,107880.0,2799203
16786869,418852.0,284982.0,107120.0,2799203
16729943,427793.0,263732.0,108960.0,5073395
16786798,419114.0,284371.0,108120.0,2799203
16786749,418746.0,282477.0,108480.0,2799203
16786322,412694.0,280094.0,108880.0,2799203
16786281,413156.0,280151.0,108720.0,2799203
16785878,417276.0,271343.0,116480.0,2799203
16729907,427523.0,263829.0,108280.0,5073395
16785652,419561.0,272734.0,119200.0,2799203
23394589,427258.0,263351.0,108280.0,7119607
19078154,418191.0,270916.0,118880.0,4161162
16785547,418106.0,271870.0,118720.0,2799203
16773313,425811.0,267192.0,120800.0,5082051
16727180,415040.0,285184.0,102640.0,5063098
16726055,419806.0,279487.0,72800.0,5063098
16773143,425381.0,265371.0,120120.0,5082051
16771795,415403.0,285198.0,80720.0,1614934
18344683,422104.0,269267.0,120360.0,1055770
18344659,422880.0,269187.0,120360.0,1622804
16724083,405471.0,283706.0,93240.0,5063098
18344448,423712.0,269978.0,119240.0,1622804
18344404,424096.0,270368.0,118360.0,1622804
18344370,424056.0,271036.0,116960.0,1622804
16723607,410620.0,285620.0,95600.0,5063098
18343470,416383.0,276636.0,107840.0,1622804
16716893,414559.0,273884.0,62480.0,5063098
18343096,420195.0,274561.0,108080.0,1622804
18342882,423030.0,284463.0,102720.0,1055770
19760139,414161.0,275417.0,66200.0,4120094
18342741,419255.0,282641.0,109720.0,1622804
16715757,415666.0,273763.0,66160.0,5063098
16715415,411742.0,275704.0,71960.0,5063098
15402557,418353.0,266894.0,54640.0,3504256
16714713,415381.0,288544.0,81480.0,5063098
16714302,412738.0,287970.0,89560.0,5063098
15492486,408279.0,287703.0,92480.0,3531049
18832005,408625.0,288635.0,90320.0,5296246
15402179,407031.0,287016.0,85280.0,3490054
22698522,420459.0,290827.0,101840.0,6864302
16691353,420923.0,291252.0,101920.0,5063098
26398422,422243.0,285861.0,113280.0,5642436
24895206,427127.0,268649.0,109520.0,7625058
16688080,433001.0,272810.0,107040.0,5063098
16636621,431626.0,276898.0,95360.0,5048756
16635265,420847.0,278306.0,91240.0,5048756
16625698,417582.0,286423.0,89680.0,5048756
16625688,416895.0,286035.0,89720.0,5048756
16585926,418890.0,282189.0,115000.0,4121368
19751417,419256.0,282263.0,114880.0,4121368
21526278,420591.0,290734.0,106280.0,3746370
15826029,420529.0,288464.0,90080.0,1055770
15825915,416328.0,286904.0,89560.0,1055770
15825738,417207.0,286960.0,91720.0,1055770
16585251,420845.0,286226.0,114400.0,3787282
15665020,415004.0,288987.0,103120.0,2799875
15636433,417753.0,276929.0,71360.0,3747723
16584409,422508.0,265066.0,111920.0,5040378
15636088,422218.0,271552.0,57920.0,3747723
15636008,408599.0,291678.0,102880.0,1055770
16546205,417782.0,277680.0,96480.0,3787282
16546212,417894.0,277528.0,96480.0,5030884
26486253,421066.0,277909.0,114880.0,3785261
18093070,426299.0,278175.0,103840.0,5312252
18091691,417955.0,269035.0,98520.0,280737
21699714,431402.0,279718.0,97160.0,1055770
16543044,419932.0,277176.0,117560.0,3787282
18090165,415272.0,275149.0,86040.0,2799875
18090149,419355.0,275044.0,76240.0,2799875
18090024,418625.0,276241.0,80360.0,1622804
18090019,418320.0,276075.0,80480.0,5381105
18090017,417355.0,275890.0,80640.0,5381105
18087622,414962.0,272864.0,114720.0,5268559
18087492,417693.0,273038.0,88080.0,4120094
18087376,414851.0,279029.0,82840.0,4120094
18087299,416621.0,277508.0,86240.0,4120094
18087200,416682.0,274035.0,87880.0,4120094
17375384,418742.0,274996.0,75440.0,2798887
17375828,415663.0,277895.0,70240.0,2798887
16512095,417439.0,281934.0,113800.0,4261525
17357682,415558.0,272713.0,103280.0,5245483
17356892,417703.0,271934.0,97320.0,2799875
16511650,418338.0,282194.0,113600.0,4261525
17363779,414374.0,269652.0,87720.0,5118419
17363797,414155.0,270169.0,87720.0,4120094
16510339,407844.0,280243.0,91040.0,4261525
16509608,412736.0,276154.0,89520.0,2798887
17350335,415593.0,279827.0,69240.0,4121368
17374688,416957.0,275007.0,73760.0,5370648
16509261,413991.0,277149.0,90360.0,4261525
16309835,421594.0,296411.0,109720.0,3483710
19400228,420099.0,268667.0,122840.0,5242518
16507295,416590.0,273997.0,104920.0,4120094
16507259,415175.0,274345.0,104560.0,4120094
17349095,412644.0,275047.0,87760.0,4121368
16413926,426362.0,269398.0,122480.0,3805370
17346035,415137.0,273394.0,89000.0,1055770
17345912,413701.0,273736.0,89760.0,1055770
17345486,413076.0,277542.0,87560.0,4121368
17345460,413964.0,278702.0,84160.0,4239840
17344708,413262.0,287750.0,92320.0,2799203
17344324,416339.0,285798.0,89880.0,1622804
21601828,418821.0,282963.0,110720.0,2799875
17344169,419671.0,284222.0,89360.0,1622804
17343939,420977.0,279741.0,88720.0,4239840
15333755,420550.0,281933.0,114080.0,4239840
17343884,424434.0,279648.0,89440.0,4239840
15332830,422253.0,285197.0,111960.0,4239840
15318616,432202.0,280603.0,99320.0,1055770
15318264,430845.0,279603.0,97120.0,4239840
15318141,430612.0,279010.0,96840.0,4239840
15825852,418219.0,287841.0,89960.0,1055770
15314751,416436.0,286606.0,90320.0,4239840
18322248,411552.0,290137.0,100440.0,2798887
15303241,421445.0,277575.0,112360.0,3671778
15302996,421618.0,286330.0,105640.0,3483710
15302991,421879.0,286983.0,105200.0,3671778
15302980,422594.0,285842.0,106840.0,3671778
22979638,427411.0,276741.0,96720.0,6935684
15302756,426893.0,276231.0,95920.0,3671778
15302752,427000.0,276405.0,95640.0,3671778
15331781,426431.0,277371.0,95480.0,1055770
15302654,420490.0,274686.0,96240.0,3671778
17354644,410179.0,277799.0,97240.0,2800422
15298489,411920.0,277865.0,97000.0,4239840
15298197,416381.0,277241.0,96440.0,4239840
15298145,417057.0,277396.0,96280.0,4239840
15297733,416048.0,273653.0,104120.0,4239840
15664760,412655.0,290057.0,101080.0,2799875
15664094,415463.0,289194.0,104480.0,4120094
15664085,415755.0,289038.0,104240.0,4120094
18456206,421876.0,277356.0,91280.0,5268403
15664041,413812.0,289160.0,103560.0,4120094
15294445,425404.0,279811.0,94560.0,4239840
15664027,412690.0,289591.0,102920.0,4120094
15294347,425414.0,280002.0,95160.0,4239840
16788914,422688.0,269524.0,108040.0,4120094
15663921,411407.0,291883.0,102560.0,2798887
19754857,416324.0,267115.0,61040.0,1055770
19754781,416859.0,269601.0,61000.0,1055770
15663866,409880.0,291804.0,102760.0,2798887
15663769,410616.0,291824.0,96880.0,4120094
15663532,410389.0,290784.0,98480.0,4120094
15663335,411358.0,290775.0,100080.0,4120094
12764125,413774.0,273971.0,116880.0,3805242
18296877,412819.0,284421.0,93120.0,4120094
15663226,412576.0,289958.0,101840.0,4120094
15395381,419346.0,274001.0,53960.0,2799875
15395353,419995.0,273546.0,53480.0,3477376
15395221,415513.0,276183.0,80440.0,4261525
15395128,416556.0,277149.0,81600.0,4261525
15394836,421377.0,270748.0,46560.0,3477376
15854060,414334.0,285121.0,95520.0,4261525
16770847,414226.0,285196.0,95120.0,1614934
16770853,414651.0,285191.0,95120.0,1614934
15392277,418198.0,287504.0,108480.0,4161162
15416592,411823.0,280635.0,91680.0,3515963
14069306,424642.0,267898.0,110880.0,2799875
15416589,412136.0,280625.0,91320.0,3515963
10302738,430897.0,272905.0,105640.0,3149051
14082686,419298.0,278543.0,114200.0,4121368
20945375,419173.0,279798.0,114160.0,1055770
14565268,424166.0,273996.0,115880.0,4161162
19985226,430760.0,266501.0,109000.0,3483710
24895383,431175.0,267178.0,109360.0,7625058
19985134,430508.0,266533.0,109200.0,3483710
17376275,415600.0,280722.0,69000.0,2798887
15416161,416085.0,280150.0,68960.0,3515963
15415910,420400.0,271536.0,56840.0,3515963
15415883,420897.0,271764.0,56200.0,3515963
20819608,420466.0,269164.0,45080.0,2798887
15415792,422957.0,267608.0,45080.0,3515963
19020062,411697.0,284179.0,93360.0,1055770
15415604,410043.0,283862.0,93360.0,3506478
20559197,406156.0,286961.0,85800.0,2798887
15415477,406632.0,286310.0,85840.0,3506478
18865409,409295.0,284426.0,79480.0,2798887
15414858,421399.0,271159.0,44520.0,3506478
15414485,411786.0,278660.0,93640.0,3504256
23446038,426090.0,264767.0,110640.0,2799203
17566728,429751.0,267269.0,110280.0,1065707
24894725,431139.0,266992.0,110120.0,7625058
14055351,423363.0,267604.0,114080.0,2799875
16731042,424948.0,265323.0,115280.0,5073395
14055255,420288.0,268122.0,115280.0,2799875
14046466,420189.0,267661.0,116080.0,2799875
14046397,417771.0,270477.0,116440.0,2799875
18037517,416164.0,271584.0,114720.0,5245483
17342796,407541.0,277648.0,81880.0,2798887
13242062,419422.0,274577.0,118120.0,2799875
13241615,420308.0,283940.0,113200.0,2799875
13241507,420617.0,289756.0,113280.0,2799875
13241385,419727.0,288652.0,115760.0,2799875
13237751,417680.0,287110.0,114680.0,2799875
15402576,415662.0,267775.0,60640.0,3504256
15632693,414829.0,267736.0,60640.0,3458820
18994848,423253.0,274020.0,100560.0,4419718
18992681,425661.0,284930.0,99040.0,5301157
18992055,411177.0,276818.0,76520.0,5301157
15657510,412374.0,282617.0,90840.0,3747723
15657370,411679.0,282537.0,90680.0,3747723
17574629,414084.0,280264.0,95040.0,2798887
15656882,415301.0,287820.0,103320.0,3747723
15653514,414868.0,280749.0,94120.0,3747723
17614026,413881.0,279213.0,95120.0,4121368
16597998,412630.0,278491.0,94160.0,1055770
15653113,415015.0,280422.0,93720.0,3747723
15652911,414531.0,281016.0,92320.0,5243934
12734904,414167.0,276911.0,91840.0,2799232
12734496,411122.0,282407.0,86320.0,2799232
22590073,423131.0,267038.0,121880.0,2857083
22589973,424671.0,269382.0,122200.0,3805370
16362288,425238.0,268874.0,122200.0,3805380
16335131,422791.0,279395.0,111400.0,3483710
16335073,423303.0,280191.0,111120.0,3483710
17343913,421242.0,279099.0,89440.0,4239840
17343830,420850.0,278792.0,89440.0,1055770
17343618,420190.0,276943.0,91720.0,1622804
17343481,413183.0,281061.0,91440.0,2798887
17343447,412316.0,281520.0,91880.0,5063098
16334790,422140.0,279635.0,110920.0,3483710
26501616,414207.0,280368.0,91800.0,2798887
17342985,407984.0,276978.0,80280.0,2798887
17342373,410949.0,277398.0,78680.0,2798887
16333262,420387.0,285936.0,106720.0,3483710
17325815,408863.0,276274.0,80880.0,2798887
16332506,420702.0,281737.0,124120.0,3483710
17324937,420235.0,273270.0,113240.0,4261525
16332453,420291.0,282011.0,123880.0,3483710
17324409,411382.0,272556.0,109440.0,1055770
16332256,420395.0,282462.0,123480.0,3483710
16332192,419633.0,285561.0,121160.0,3483710
17220364,417385.0,275247.0,87480.0,1055770
17219795,416534.0,276799.0,91080.0,2799875
17219136,413357.0,277387.0,94000.0,1055770
16332164,419688.0,285595.0,120640.0,3483710
17071721,413303.0,269674.0,110880.0,5087958
18973553,420211.0,286626.0,118640.0,3785373
17045876,419160.0,285789.0,105720.0,1055770
17045733,418480.0,286353.0,106400.0,1055770
16332072,419582.0,286352.0,118600.0,3483710
17044626,407808.0,280389.0,82800.0,2798887
16979253,422194.0,259342.0,129560.0,5082051
16979239,421375.0,259864.0,130000.0,3483710
16331974,419019.0,288037.0,115480.0,3483710
16930072,420020.0,286030.0,116320.0,7431694
16331855,419342.0,287297.0,114920.0,3483710
16921688,415261.0,285488.0,102560.0,3458430
24220768,420984.0,288412.0,113400.0,7417155
16921496,417249.0,276987.0,95680.0,2799875
24563055,418662.0,276084.0,96000.0,6935684
16921492,418113.0,276321.0,95880.0,5030884
16921238,414311.0,292192.0,104680.0,1055770
16921244,414352.0,291858.0,104760.0,2799232
16331422,420737.0,288792.0,113400.0,3483710
16921234,413920.0,292248.0,104720.0,2798887
16331326,410948.0,278931.0,110360.0,3483710
16921204,411660.0,292303.0,105640.0,2798887
16921197,412159.0,291775.0,105120.0,2798887
16921075,416986.0,285914.0,110760.0,4120094
16921063,416158.0,285751.0,109880.0,2798887
15334054,419327.0,281597.0,110920.0,4239840
16511822,419342.0,281934.0,111040.0,2798887
16334911,421194.0,280853.0,111040.0,3483710
15334137,420992.0,281598.0,110720.0,4239840
13241764,419224.0,282743.0,112120.0,2799875
13241734,419424.0,282249.0,111760.0,2799875
16331310,410827.0,278781.0,110520.0,3483710
16917351,405431.0,280532.0,87160.0,2798887
16917341,411281.0,282712.0,86680.0,4121368
16917332,410912.0,282728.0,86760.0,2798887
19897168,410811.0,282623.0,114320.0,5087958
17573143,411034.0,283784.0,87880.0,5063098
16917307,410635.0,283007.0,87880.0,2798887
16917224,412364.0,275943.0,87640.0,2798887
16917131,412873.0,275827.0,90760.0,2798887
16917117,413050.0,275762.0,90520.0,2798887
16917110,413634.0,275581.0,90120.0,2798887
16917092,413835.0,275312.0,89840.0,2798887
17375688,416585.0,277243.0,73360.0,4120094
16916192,413549.0,277132.0,73360.0,4120094
16916154,415742.0,277527.0,72760.0,4120094
16916036,412940.0,275601.0,73120.0,4120094
19269489,417072.0,268886.0,126680.0,5699902
16303177,421953.0,262701.0,126960.0,3483710
16303037,422001.0,261649.0,128280.0,3483710
16303027,421773.0,261592.0,128400.0,3483710
15401984,409996.0,285280.0,78840.0,3490054
11798284,423282.0,261144.0,127320.0,1212615
15401531,414710.0,274942.0,56840.0,3490054
15401529,414974.0,274288.0,56360.0,3490054
18833376,418053.0,275951.0,55440.0,5296246
16290826,423309.0,254916.0,132920.0,3483710
15401503,415295.0,274993.0,55040.0,3490054
16290360,422184.0,253636.0,135440.0,3483710
15401484,416975.0,272999.0,53160.0,3490054
16287445,422202.0,254652.0,133800.0,3483710
11593559,422740.0,254614.0,133480.0,3483710
16288682,422827.0,253936.0,134240.0,3483710
11593464,422419.0,253774.0,134600.0,3483710
16290248,422116.0,254244.0,134840.0,3483710
15401475,417126.0,274128.0,52400.0,3490054
15401467,417352.0,272409.0,52480.0,3490054
16302958,422144.0,261409.0,128880.0,3483710
19013604,420467.0,273793.0,58680.0,1614934
19739062,418700.0,271026.0,61520.0,2798887
15401460,417571.0,272561.0,51640.0,3490054
19040046,417860.0,261434.0,128200.0,2799232
16106073,427473.0,278614.0,104040.0,4706795
22692637,426958.0,278254.0,102160.0,6544974
17047309,426978.0,278893.0,94000.0,2800077
16029870,414187.0,290143.0,100320.0,1055770
16029636,411894.0,290393.0,99800.0,1055770
16028749,410319.0,290511.0,98920.0,2798887
15401420,419588.0,271005.0,47000.0,3490054
16817086,413336.0,276913.0,94760.0,4121368
16028040,411850.0,282405.0,95240.0,2798887
15400939,410644.0,286776.0,93360.0,1055770
15436578,409729.0,293446.0,97520.0,3516673
17673919,410935.0,293085.0,96720.0,2800077
23105749,407163.0,288963.0,89280.0,2800077
15397164,415206.0,275095.0,68360.0,4261525
21609536,426427.0,278392.0,89720.0,3746370
15269326,429875.0,278738.0,94600.0,4239730
15269282,428674.0,278355.0,95360.0,4239730
15269274,428134.0,277952.0,95200.0,4239730
15269138,430050.0,279023.0,95400.0,4239730
15268691,430016.0,278925.0,94560.0,1622804
15240127,423466.0,273745.0,102160.0,3746370
15240101,423544.0,274037.0,101920.0,3746370
15236796,423085.0,272462.0,80080.0,3746370
15237091,423182.0,273226.0,80400.0,3746370
19763927,416498.0,276093.0,61600.0,2798887
15156536,425562.0,276655.0,111640.0,3787282
19615790,429068.0,273090.0,106200.0,4239730
15155936,429459.0,273573.0,106200.0,3581020
15396030,414872.0,275228.0,61600.0,3477376
15395687,416319.0,275656.0,57160.0,3477376
15302989,421921.0,287384.0,104240.0,3746370
18277127,417554.0,275056.0,79760.0,2799875
15151602,427214.0,279897.0,88800.0,3581020
15297506,416655.0,271298.0,98920.0,4239840
19014944,417497.0,274397.0,63840.0,4120094
15108743,419331.0,275442.0,115120.0,3563320
18275083,417625.0,276299.0,63840.0,2798887
26411026,422628.0,277749.0,114160.0,3784732
15108357,418994.0,270838.0,113880.0,3563320
15108331,419570.0,270576.0,113480.0,3563320
15108326,419664.0,271072.0,113320.0,3563320
15108251,421430.0,268944.0,111200.0,3563320
16725171,430329.0,280481.0,87600.0,5073395
21267743,425037.0,279581.0,88960.0,6239868
24562214,426535.0,279480.0,89400.0,6935684
18230007,419614.0,274709.0,75960.0,1065707
20955000,424233.0,279121.0,88560.0,6239868
18219316,426073.0,261414.0,121360.0,280737
16105808,422514.0,278141.0,89640.0,4706795
24562318,426832.0,279779.0,89280.0,6935684
20002983,406872.0,283407.0,84880.0,5954576
18213764,419223.0,272841.0,60240.0,2798887
18213755,420679.0,271489.0,60200.0,2798887
22646306,420152.0,273908.0,60080.0,2798887
18213728,417087.0,273521.0,60080.0,1622804
12733365,415496.0,276613.0,88760.0,2799232
17562822,409812.0,275063.0,79160.0,5063098
18213109,411796.0,274684.0,74720.0,2798887
12731825,411751.0,276107.0,85080.0,2799232
14567083,410929.0,278755.0,85160.0,3353939
12731580,412059.0,276666.0,86280.0,2799232
12730971,412502.0,275778.0,91000.0,2799232
18213107,411396.0,272928.0,74720.0,2798887
18610063,410183.0,274310.0,83360.0,3784609
12730209,409631.0,273634.0,95000.0,2799232
12729999,407719.0,277788.0,100240.0,2799232
12729962,407743.0,278206.0,100360.0,2799232
21292141,409867.0,287851.0,106720.0,1055770
12729379,410237.0,287830.0,106760.0,2799232
17405675,411553.0,289277.0,101840.0,2798887
12723720,413032.0,289794.0,101760.0,2799203
16029967,413419.0,289517.0,101760.0,1055770
15156783,424895.0,276085.0,112520.0,3581020
17698534,405524.0,279900.0,86640.0,5243934
21054318,421436.0,267934.0,112600.0,7664963
21746525,424364.0,273328.0,112960.0,6544885
24269435,423618.0,277691.0,113560.0,7431694
20980050,421183.0,276898.0,115400.0,3786292
18970269,424079.0,278004.0,122800.0,3785373
26487617,421235.0,275798.0,116440.0,7625058
17540991,418366.0,287071.0,108560.0,1055770
20029778,418286.0,287198.0,108760.0,2800178
15854906,418714.0,286101.0,108680.0,4261525
15392154,419373.0,282652.0,109080.0,4261525
15391990,423832.0,280862.0,111480.0,4239840
16335141,423042.0,280167.0,111480.0,3483710
15391903,420233.0,282262.0,109840.0,4261525
15391555,420720.0,282673.0,113640.0,4261525
12698594,423640.0,279092.0,115440.0,2800178
15388372,409788.0,281268.0,82320.0,3459185
