connectorID,X,Y,Z,skeletonID
11543338,468406.0,204394.0,145040.0,3474146
11543371,468212.0,204754.0,144960.0,1165857
11543470,467058.0,204045.0,144480.0,1202308
25344829,465641.0,205580.0,140800.0,7781545
11538487,473709.0,209362.0,135000.0,291245
12476021,468035.0,203056.0,135880.0,1165857
12475992,467731.0,202798.0,135800.0,2368115
12378475,455335.0,213350.0,136920.0,291245
25654486,467320.0,203671.0,135480.0,2969561
12378180,466872.0,203475.0,135560.0,2969561
12354785,484023.0,209834.0,133040.0,1165857
12352716,449579.0,215015.0,137440.0,1165857
12349492,477103.0,208367.0,135360.0,291245
25180847,477317.0,208879.0,135400.0,291245
12326785,462421.0,208356.0,137040.0,2968800
12840564,465609.0,202099.0,135120.0,1165857
11227068,465990.0,202012.0,135120.0,2968800
25654263,466736.0,202582.0,135680.0,2368115
12378220,468300.0,207263.0,136240.0,2437627
12840304,467724.0,208249.0,134640.0,3824369
10782485,456534.0,206576.0,141120.0,2778280
12487093,456758.0,206331.0,141120.0,1165857
10782440,456493.0,206911.0,141240.0,2778280
12766989,457531.0,200948.0,141280.0,2416268
11541542,471316.0,194764.0,140720.0,3473938
11897178,471542.0,197095.0,140560.0,2968800
11540825,472060.0,197479.0,140320.0,2968800
25277021,471813.0,197984.0,140400.0,1165857
11943450,467758.0,195972.0,140400.0,3474091
12662465,468421.0,196515.0,141000.0,2778280
25320789,468344.0,196677.0,140800.0,7774420
12353475,483747.0,207675.0,133920.0,1165857
10598230,464091.0,206848.0,138840.0,2692600
10596128,455160.0,214787.0,137680.0,2371162
10596126,455648.0,214547.0,137680.0,2371162
12362217,472334.0,201214.0,141040.0,2437627
12460858,474585.0,200426.0,139880.0,291245
12221881,465046.0,206844.0,142320.0,3473470
11546131,465436.0,206397.0,142200.0,2369829
11546188,465164.0,207080.0,142240.0,3473470
12791368,464348.0,204320.0,139880.0,2368115
12791731,464631.0,204266.0,140320.0,1165857
12791456,464545.0,204205.0,140120.0,2368115
12791195,466222.0,206163.0,139080.0,2692549
12098342,466223.0,203229.0,145280.0,3474214
12522984,466210.0,203032.0,144960.0,3746093
25650049,466457.0,203823.0,144960.0,3474214
12151862,466519.0,203584.0,144840.0,1202308
12338616,466235.0,203710.0,144760.0,2778280
11543446,467071.0,204425.0,144640.0,1165857
12070050,467580.0,203709.0,145440.0,3474214
25206119,474679.0,203232.0,137760.0,7746805
10595990,453258.0,214378.0,137680.0,2371162
9907624,453367.0,214183.0,137680.0,2692549
10598261,463909.0,207211.0,139720.0,2692600
9888861,459218.0,200588.0,142800.0,2692549
9589528,452381.0,214340.0,138240.0,2692600
8917644,459339.0,213198.0,137400.0,2825338
13434641,455586.0,215358.0,137440.0,2371162
8728487,455460.0,204860.0,142360.0,2778346
9077030,486551.0,208971.0,134680.0,291245
10772165,455359.0,205345.0,141480.0,2778280
8728284,455510.0,205399.0,141760.0,1165857
8728207,455495.0,205159.0,141480.0,2778280
8727278,457276.0,202935.0,140440.0,2778158
9531952,458506.0,211096.0,136760.0,2416268
9530004,493172.0,209681.0,133120.0,2416268
12973954,495643.0,210322.0,132680.0,3824369
11833859,472644.0,200578.0,140920.0,3473470
8400127,471578.0,198020.0,139480.0,2368115
8398705,471245.0,201892.0,138440.0,2416268
9580337,448171.0,219529.0,139840.0,2969561
9605309,457492.0,209082.0,140320.0,2371162
9580001,452348.0,217820.0,138880.0,2642963
10596436,457883.0,209601.0,140280.0,2371162
9605127,458028.0,208927.0,139000.0,2979401
9574308,472276.0,203291.0,138520.0,2438884
12610656,458172.0,208788.0,138520.0,3765147
9573911,473502.0,203547.0,136640.0,2416268
9573737,473676.0,203623.0,136720.0,291245
12790141,460547.0,209201.0,139560.0,2371162
9887268,462960.0,206715.0,136960.0,2692549
10533198,465305.0,208982.0,137400.0,2642963
9886833,465550.0,208904.0,137520.0,2692549
13046962,456450.0,211542.0,136440.0,291245
9531893,456622.0,211564.0,136720.0,2416268
10533192,465419.0,208612.0,137480.0,2642963
10533465,464070.0,209841.0,136880.0,2642963
12818095,490633.0,210115.0,133720.0,291245
25207593,464519.0,209966.0,136120.0,291245
4225895,456012.0,213906.0,137200.0,291245
7866375,448139.0,217498.0,137800.0,1165857
7864402,450698.0,218490.0,136040.0,291245
7864612,451840.0,217634.0,136120.0,2437627
4994498,450047.0,217891.0,138040.0,1165857
11227297,477458.0,205904.0,134000.0,2968800
7864245,450775.0,217694.0,137640.0,2368115
5080576,449957.0,217795.0,138480.0,1165857
7829065,443952.0,218737.0,137560.0,2419262
7829152,443806.0,218963.0,137640.0,2368115
7829007,444397.0,219078.0,137680.0,1165857
8918957,461836.0,213053.0,137040.0,2778280
7827282,445585.0,219527.0,137960.0,1165857
8397294,464615.0,207228.0,139440.0,2692600
8397190,466055.0,207804.0,139200.0,2692549
8396345,462847.0,207472.0,137080.0,2368115
8396125,463946.0,207379.0,139400.0,2368115
10598199,463964.0,207433.0,139120.0,2692600
7747368,442900.0,220500.0,141000.0,2369516
7746442,443514.0,219022.0,139520.0,2368115
14978917,461197.0,209760.0,136760.0,291245
9078304,491956.0,209299.0,133200.0,2416268
25664064,473808.0,205274.0,138080.0,7873347
9074217,471521.0,206832.0,136600.0,2857028
9073256,468526.0,208625.0,135960.0,2437627
10895100,469575.0,209110.0,136080.0,2856560
9886886,466760.0,209217.0,137280.0,2692549
25349459,466911.0,208992.0,137200.0,7782725
8280805,451346.0,218561.0,139600.0,2642963
8280095,451224.0,218112.0,139200.0,2642963
9531988,456756.0,211838.0,137080.0,2416268
7824043,446712.0,220233.0,137240.0,2416268
7821446,445345.0,221473.0,136920.0,2416268
7821379,445546.0,221453.0,137320.0,2416268
7821010,445410.0,221412.0,137520.0,291245
7821731,446550.0,220684.0,137760.0,2416268
7648395,443727.0,223498.0,137680.0,291245
5080801,456335.0,214860.0,139440.0,2369516
5080605,449981.0,212668.0,138920.0,1202308
5080580,450605.0,217571.0,138160.0,2368115
4782714,447552.0,216939.0,137560.0,277808
11535644,495657.0,209453.0,132000.0,3474091
11572688,495138.0,210389.0,132560.0,2968800
7820164,441341.0,222851.0,137760.0,1165857
16678127,494372.0,210078.0,132760.0,2416268
9535880,493902.0,209738.0,132960.0,2416268
9532436,477001.0,208259.0,135120.0,2416268
9532460,476230.0,208598.0,135200.0,2416268
4916688,455077.0,211447.0,137160.0,1165857
7819659,441003.0,222807.0,138240.0,2368115
7819651,441032.0,222358.0,138200.0,1165857
25650047,440781.0,221784.0,138080.0,1165857
7819641,440676.0,222654.0,137880.0,1165857
7749224,449280.0,219631.0,138080.0,2371162
7864930,450229.0,218773.0,135760.0,291245
7864353,451168.0,218076.0,136480.0,2437627
11541739,471241.0,193348.0,141200.0,5224709
12411282,471120.0,193468.0,140920.0,3701730
12350327,471626.0,193281.0,141000.0,3701766
25687941,459822.0,199194.0,140080.0,2968800
4185299,448258.0,220158.0,136600.0,291245
12487583,453179.0,210101.0,138880.0,3474214
11436673,453219.0,210564.0,138760.0,2692600
8367915,452710.0,210324.0,137760.0,2368115
10349528,471870.0,204951.0,137520.0,1165857
4925996,471822.0,204990.0,137440.0,1165857
8367668,443098.0,219457.0,139600.0,2368115
8367897,454792.0,211145.0,136680.0,2368115
1715137,454968.0,212123.0,137520.0,291245
13047764,472959.0,200332.0,139680.0,3879009
12344154,472628.0,202206.0,138680.0,3656678
10358336,471741.0,201520.0,138120.0,2438884
4080772,472012.0,201388.0,138440.0,277808
12955686,472934.0,201158.0,138400.0,5283732
10895320,471583.0,205871.0,137320.0,2856560
5057666,459587.0,208748.0,137320.0,291245
9253651,447904.0,220747.0,138840.0,2371162
15922655,492043.0,209933.0,133240.0,291245
27545506,468771.0,196592.0,140920.0,1165857
9253602,447973.0,220347.0,138600.0,2371162
7863788,450384.0,219555.0,138360.0,2371162
12378364,458662.0,210139.0,137080.0,2437627
25181759,471732.0,207994.0,136520.0,291245
4995182,455999.0,213741.0,138520.0,1165857
9574367,472858.0,203928.0,138000.0,2437627
13075759,472616.0,202254.0,138160.0,1165857
11539201,472665.0,202616.0,138320.0,3473327
14508023,472831.0,201028.0,138480.0,5283732
4188126,473931.0,200087.0,139520.0,291245
25921618,475206.0,199762.0,141320.0,3987229
12460913,475115.0,199236.0,141280.0,2368115
8367891,454760.0,211183.0,137080.0,2368115
12378388,455084.0,211110.0,136600.0,2968800
7745975,442858.0,219524.0,139240.0,2368115
11354854,473508.0,204267.0,137680.0,2858121
25205807,472101.0,204285.0,137800.0,1165857
12226127,472289.0,201509.0,139040.0,3656678
8368034,457299.0,203578.0,139840.0,2368115
8368022,457198.0,203649.0,139600.0,2368115
25208144,457441.0,203852.0,140840.0,1165857
12766605,457835.0,200838.0,141000.0,2416268
12766703,458777.0,200589.0,140920.0,2416268
8368052,457937.0,202904.0,140480.0,2368115
12487322,455472.0,203512.0,139920.0,3737053
11267914,459674.0,199407.0,140920.0,2968800
9574693,459645.0,199471.0,140680.0,2968800
9758621,460655.0,198092.0,141800.0,2419262
12779090,461348.0,198339.0,141760.0,2438884
11268001,460169.0,199091.0,141440.0,2968800
12766857,459903.0,198517.0,142080.0,3746137
11540469,475955.0,196966.0,143160.0,3473470
11835483,476296.0,196389.0,143320.0,3473470
13463826,477105.0,196745.0,143520.0,3994943
11892448,475741.0,198030.0,142880.0,2778280
11540213,475564.0,197811.0,142920.0,2778280
11541014,470433.0,196647.0,140360.0,291245
12350230,471051.0,193514.0,141120.0,3701730
12411253,470808.0,193680.0,140440.0,3701730
9907457,454423.0,213407.0,136200.0,2692549
13045121,456353.0,211945.0,137160.0,291245
25652011,456448.0,211320.0,137080.0,1165857
12610237,458453.0,206395.0,138600.0,2369516
4988932,493136.0,210110.0,133440.0,291245
13306989,493267.0,209966.0,133480.0,2416268
25181409,472198.0,209612.0,136120.0,7741106
13446730,471836.0,208587.0,136160.0,291245
9767499,471301.0,201562.0,139320.0,2419262
9524705,474419.0,208827.0,135520.0,291245
7866450,447528.0,217187.0,137440.0,2438884
25259104,470574.0,208662.0,135760.0,2692549
25258984,468921.0,208236.0,136080.0,2437627
9077552,487896.0,208235.0,134440.0,2858121
5080790,457499.0,215113.0,140120.0,2369516
25309748,459158.0,215513.0,140320.0,7771299
25186942,462837.0,207836.0,137160.0,2368115
9887674,463478.0,205994.0,138080.0,2692549
12326739,463065.0,207286.0,137280.0,2968800
11215054,462822.0,206951.0,137200.0,3410595
12352745,449174.0,214916.0,137560.0,1165857
25650130,460905.0,211653.0,137080.0,3162219
5080907,449950.0,214656.0,137880.0,1202308
13794501,461617.0,213057.0,136840.0,3474918
25207647,463960.0,209807.0,136080.0,291245
7819647,440716.0,222791.0,137960.0,2368115
7821242,445101.0,221594.0,137080.0,291245
25259035,464945.0,209786.0,135920.0,291245
9321579,466370.0,210101.0,135920.0,291245
9573411,465513.0,209927.0,135640.0,2416268
8398578,473944.0,201445.0,137840.0,2368115
12810652,465175.0,210055.0,135720.0,291245
8400334,472450.0,198109.0,139880.0,2368115
25259317,455618.0,205036.0,141960.0,2778346
12818152,490601.0,210648.0,133560.0,2968800
25175148,490540.0,210560.0,133840.0,291245
25646137,460081.0,213868.0,137760.0,2778280
9535790,490790.0,209583.0,134000.0,2416268
12644159,460131.0,211158.0,137040.0,2369516
11476453,458124.0,200560.0,142440.0,2778346
11963604,459250.0,200870.0,142840.0,3474091
11963619,459042.0,201109.0,143040.0,3474091
12326702,463598.0,206884.0,136840.0,2968800
11547348,462702.0,207177.0,140160.0,3474918
12483431,457355.0,208814.0,140640.0,2371162
12349021,481944.0,208504.0,134200.0,1165857
12348841,481540.0,207520.0,134160.0,1165857
10533291,463622.0,210349.0,137040.0,2642963
9525080,485318.0,207927.0,134560.0,2692549
25171398,496639.0,209730.0,132360.0,2437627
11535597,496996.0,209838.0,132520.0,3472511
9529947,496329.0,210227.0,132640.0,2968800
13816413,465153.0,208645.0,137720.0,3813250
25187509,462278.0,211031.0,136480.0,2369516
9531826,463396.0,210789.0,136120.0,2416268
12321614,465247.0,208487.0,137600.0,2642963
9531868,456590.0,210939.0,136480.0,2416268
12790121,461945.0,209128.0,139080.0,2371162
9694187,456602.0,210990.0,137160.0,1165857
11536430,486559.0,210259.0,134840.0,3472729
9535453,486769.0,209623.0,135040.0,2416268
9535410,487559.0,210139.0,135000.0,2416268
11539839,475329.0,196899.0,142480.0,3473565
9573307,458010.0,212014.0,136320.0,2416268
9573480,466496.0,209907.0,135680.0,2416268
9573575,465438.0,209783.0,135280.0,2416268
12217528,472701.0,203260.0,138320.0,2968800
9732946,448610.0,214457.0,137560.0,2419262
9734091,460252.0,199093.0,139800.0,2419262
25205780,472005.0,204369.0,138080.0,3879009
11355056,474670.0,203292.0,138040.0,2858121
25187095,464657.0,209123.0,136920.0,2642963
10533390,465068.0,208819.0,136840.0,2642963
12475716,467069.0,203548.0,135040.0,2969561
12475847,468237.0,203836.0,134480.0,3474091
10595958,453601.0,214578.0,138120.0,2371162
11537470,480451.0,209189.0,134520.0,2416268
11537142,480566.0,209575.0,134480.0,2416268
25317601,457072.0,205851.0,140440.0,1165857
12487082,456583.0,206460.0,140560.0,3474214
9524667,473183.0,209250.0,135520.0,291245
11058557,485530.0,208108.0,134080.0,2692549
11539514,472993.0,200248.0,140720.0,3473470
12327491,468207.0,206703.0,136240.0,2968800
12300618,467932.0,206868.0,136200.0,3685330
12840528,468024.0,203266.0,135600.0,1165857
12476369,465470.0,201210.0,135720.0,3734841
11058866,484513.0,207824.0,134960.0,2692549
11535847,493631.0,210270.0,132840.0,291245
11043242,452797.0,209920.0,138600.0,1202308
12099323,468368.0,204844.0,144720.0,1165857
12216668,457521.0,205319.0,139480.0,2968800
12216751,459134.0,205907.0,140040.0,2968800
12354636,481993.0,208175.0,134440.0,1165857
12362257,472751.0,200987.0,141000.0,3704461
12378232,469758.0,209576.0,136320.0,291245
11535758,494049.0,210235.0,132800.0,2968800
11536010,491355.0,209890.0,133360.0,291245
11536193,487618.0,210286.0,132840.0,291245
11595783,487912.0,209465.0,133080.0,291245
12353315,485757.0,210379.0,132720.0,2968800
11537232,483340.0,209321.0,135000.0,2856560
11536949,482797.0,208270.0,135320.0,291245
12217779,471168.0,208391.0,135800.0,2692549
11539290,473985.0,201518.0,139960.0,3473327
25192672,475394.0,197119.0,142760.0,2778280
11829549,470186.0,205003.0,146800.0,3473442
13425046,454460.0,213132.0,135920.0,2692549
13424983,454134.0,213076.0,135320.0,3987229
11356171,473056.0,200407.0,139120.0,2858121
12791290,465412.0,206339.0,140280.0,3474828
11546850,465198.0,205428.0,140280.0,3474587
11432472,463904.0,210257.0,135480.0,291245
12475809,467834.0,203892.0,134640.0,3474091
13282403,493450.0,209975.0,132320.0,3952653
11546101,464783.0,206651.0,142000.0,2778346
11545598,467072.0,205029.0,141840.0,2968800
7648213,443148.0,223811.0,137720.0,291245
7822916,443720.0,222345.0,137440.0,1202308
13588700,458227.0,211954.0,135960.0,2416268
25183842,466833.0,204176.0,143480.0,2778280
12154163,467533.0,204549.0,143480.0,3474146
12607175,472754.0,205009.0,147240.0,1165857
11544904,466481.0,204690.0,143520.0,1165857
12522683,467836.0,204560.0,143760.0,3473470
12522710,467272.0,204434.0,143760.0,3473470
12522653,467417.0,204231.0,144120.0,3473470
11544451,468628.0,204133.0,144520.0,3474146
11543249,468013.0,203932.0,145560.0,3474214
13343480,456655.0,200647.0,140760.0,291245
13343527,456463.0,200890.0,140560.0,291245
13464821,469627.0,196571.0,140400.0,3995099
13465048,472754.0,194726.0,138800.0,3995143
25182845,467868.0,204411.0,145680.0,2778346
12523170,469381.0,204433.0,146200.0,3746137
12005018,473161.0,205656.0,146720.0,3474146
8275245,445187.0,223162.0,138960.0,2640680
11536848,487626.0,209793.0,134360.0,2416268
12606018,467382.0,203862.0,145400.0,3474918
9787535,488664.0,210705.0,133920.0,2437627
12100653,465225.0,204451.0,143440.0,2692600
11111978,491573.0,209772.0,132880.0,2692549
12475888,467738.0,203172.0,135400.0,1165857
9532440,477046.0,208760.0,135040.0,2416268
13424740,455351.0,213776.0,137200.0,291245
13434578,453474.0,215635.0,137920.0,2640680
13463972,478808.0,198299.0,143480.0,291245
13464089,478499.0,197488.0,143720.0,291245
13464332,477993.0,197307.0,143760.0,3994943
14979282,463152.0,207684.0,137520.0,2368115
13047898,473152.0,199737.0,139400.0,3746093
13589017,460559.0,213765.0,136400.0,3474918
13589003,460554.0,213514.0,136560.0,3474918
13720634,483069.0,207889.0,134520.0,291245
13725194,475742.0,196748.0,142920.0,3473470
12790393,461955.0,209237.0,138920.0,3813250
16258827,496538.0,209357.0,132480.0,2437627
16259657,463996.0,203718.0,143520.0,3813833
25346091,463173.0,202992.0,143920.0,3987229
16259385,463602.0,203000.0,144040.0,2778280
16259424,463616.0,203663.0,144120.0,3474214
16259338,463200.0,203241.0,144200.0,3474214
16259590,463302.0,203459.0,143600.0,3473470
16259696,464003.0,203314.0,143640.0,2692549
25172414,491365.0,209997.0,133040.0,2692549
25185131,466585.0,206138.0,139520.0,2692549
25190771,453597.0,213266.0,138040.0,3473938
25193039,474302.0,200953.0,139800.0,291245
25293961,445855.0,220956.0,137880.0,2416268
5005485,436154.0,229492.0,141680.0,1165857
7591311,435496.0,228473.0,141720.0,1165857
1664289,435385.0,227945.0,135600.0,1165857
1664470,434568.0,227741.0,135960.0,277808
7601424,437606.0,229568.0,144760.0,2371162
7601731,437241.0,230022.0,145160.0,2371162
7602742,437041.0,230282.0,145640.0,2371162
7749768,440682.0,224246.0,138000.0,2368115
9253861,440407.0,230593.0,144120.0,2371162
7595696,436540.0,229324.0,141120.0,1165857
7380489,440927.0,226324.0,138480.0,2371162
11280832,436219.0,214164.0,140640.0,2969561
13589783,434392.0,221503.0,137040.0,3987229
12661266,436084.0,204426.0,151600.0,2369516
